"ensembl_id","symbol","mean_fpkm","median_fpkm","max_fpkm","min_fpkm","sd_fpkm","cv","detected_samples","ctrl_mean","mor_mean","log2fc_mor_vs_ctrl"
"ENSMUSG00000025626","Phf6",6.54125,6.14,8.29,5.72,0.897129350444277,0.137149528063333,8,6.5575,6.525,-0.00716690515558508
"ENSMUSG00000025630","Hprt1",109.83,114.085,128.81,85.49,15.297997067777,0.139287963832988,8,102.72,116.94,0.18704968099754
"ENSMUSG00000025645","Ccdc51",4.78125,5.055,5.74,3.57,0.934045540339748,0.195355930005699,8,4.7025,4.86,0.04751842978982
"ENSMUSG00000025646","Atrip",11.5,11.51,13.72,9.21,1.49094409208202,0.129647312354958,8,11.595,11.405,-0.0238343006916887
"ENSMUSG00000025647","Shisa5",65.19125,65.255,83.99,47.73,12.1259832443747,0.186006300605906,8,63,67.3825,0.09702063779685
"ENSMUSG00000025648","Pfkfb4",3.6375,3.495,5.11,2.84,0.652593726163968,0.179407209941984,8,3.375,3.9,0.208529094317377
"ENSMUSG00000025651","Uqcrc1",382.1625,394.09,443.56,312.47,41.7975784500216,0.10937121891871,8,380.0825,384.2425,0.0157044579949578
"ENSMUSG00000025656","Arhgef9",85.75875,85.435,99.51,71.4,9.94938539020663,0.116015979596328,8,86.765,84.7525,-0.0338568736567975
"ENSMUSG00000025658","Cnksr2",39.53,39.44,46.43,32.25,4.65039168857236,0.117642086733427,8,36.8525,42.2075,0.195731920424728
"ENSMUSG00000025665","Rps6ka6",1.22375,1.225,1.72,0.69,0.392826297490379,0.321002081708175,8,1.4725,0.975,-0.594294007561114
"ENSMUSG00000025666","Tmem47",45.40375,43.045,59.33,30.49,10.9795133088858,0.241819526115922,8,54.2625,36.545,-0.57026859430865
"ENSMUSG00000025701","Alox5",0.68875,0.67,1.07,0.34,0.236307154839991,0.343095687607972,8,0.6275,0.75,0.256900163093764
"ENSMUSG00000025702","Marchf8",9.97625,9.525,16.12,6.11,2.95614100523929,0.296317855430576,8,11.6775,8.275,-0.496849434392692
"ENSMUSG00000025722","Wdr73",14.59375,14.315,16.2,13.2,1.06443730943362,0.0729378884408477,8,14.3225,14.865,0.0536324496001564
"ENSMUSG00000025723","Nmb",3.44875,1.905,14.04,0.82,4.37503448965997,1.26858557148531,8,1.485,5.4125,1.86512752807979
"ENSMUSG00000025724","Sec11a",30.94,29.89,35.8,28.54,2.60325620274741,0.0841388559388302,8,30.5275,31.3525,0.0384697951603339
"ENSMUSG00000025728","Pigq",43.59625,42.825,52.76,38.76,4.39362830048892,0.100779959296704,8,45.665,41.5275,-0.137018663070647
"ENSMUSG00000025730","Rab40c",6.12875,5.845,9.66,4.66,1.57712611598258,0.257332427653694,8,6.53,5.7275,-0.189146487565693
"ENSMUSG00000025731","Mettl26",34.1875,32.9,42.04,26.59,5.70892721971475,0.166988730375569,8,31.55,36.825,0.223038970041164
"ENSMUSG00000025732","Mcrip2",18.5,18.61,24.49,13.87,2.95633460313854,0.159801870439921,8,18.7425,18.2575,-0.0378221268996537
"ENSMUSG00000025733","Rhot2",12.31875,12.04,15.78,8.89,2.47797404287108,0.201154666087962,8,13.5325,11.105,-0.285195692717918
"ENSMUSG00000025735","Rhbdl1",35.99375,36.645,59.01,18.99,12.297898702624,0.341667614589309,8,38.485,33.5025,-0.20002191699144
"ENSMUSG00000025736","Jmjd8",27.10625,27.735,29.87,23.6,2.34686987587419,0.0865803966197532,8,27.185,27.0275,-0.00838244780209724
"ENSMUSG00000025737","Wdr24",13.5725,14.04,15.08,11,1.39531614441213,0.102804652378864,8,13.3975,13.7475,0.0372027292085877
"ENSMUSG00000025738","Fbxl16",290.425,262.68,474.31,220.48,82.9785435261085,0.285714189639695,8,317.1575,263.6925,-0.266341998155359
"ENSMUSG00000025739","Gng13",125.84125,114.485,187.7,41.69,54.2719489337856,0.431273123350138,8,104.135,147.5475,0.502720357090986
"ENSMUSG00000025742","Prps2",5.955,5.795,8.09,4.28,1.13755376639022,0.191024981761582,8,5.2275,6.6825,0.354206695574449
"ENSMUSG00000025743","Sdc3",22.8525,23.71,27.28,15.75,4.52576986347548,0.19804265894215,8,22.6775,23.0275,0.0220952210421325
"ENSMUSG00000025745","Hadha",19.97,20.335,25.03,16.38,2.8186724332058,0.141145339669795,8,21.7225,18.2175,-0.2538523815631
"ENSMUSG00000025747","Tyms",4.1175,3.865,6.67,2.47,1.2765103099578,0.31002071887257,8,4.685,3.55,-0.400131593842164
"ENSMUSG00000025757","Hspa4l",34.8675,34.17,42.41,27.18,4.4737863477947,0.128308205285573,8,34.4025,35.3325,0.0384813208106926
"ENSMUSG00000025758","Plk4",2.0975,2.25,2.87,1.09,0.661788701712477,0.31551308782478,8,2.2075,1.9875,-0.151386270234942
"ENSMUSG00000025759","Mfsd8",12.0625,11.72,16.29,8.78,2.95672478066042,0.245117080262004,8,11.625,12.5,0.104688692191819
"ENSMUSG00000025762","LARP1B",1.56875,1.585,2.1,1,0.473118453908291,0.301589452690544,8,1.5175,1.62,0.0942371823500819
"ENSMUSG00000025764","Jade1",8.15875,8.18,11.52,6,1.81145906069429,0.22202654336685,8,8.575,7.7425,-0.147319105405382
"ENSMUSG00000025766","D3Ertd751e",5.86625,5.415,8.36,3.9,1.45811950813368,0.248560751439792,8,6.8925,4.84,-0.509931566606757
"ENSMUSG00000025776","Crispld1",2.5025,2.595,4.01,1.19,1.04335653404906,0.41692568793169,8,2.965,2.04,-0.539242415421911
"ENSMUSG00000025777","Gdap1",28.21875,28.2,31.3,23.35,2.62121802385292,0.0928892322960062,8,26.4175,30.02,0.184423478951583
"ENSMUSG00000025779","Ly96",2.505,2.63,3.73,1.3,0.854099358555967,0.340957827766853,8,2.595,2.415,-0.103669928674059
"ENSMUSG00000025780","Itih5",3.05625,2.99,4.24,2.01,0.854181939468569,0.27948693315945,8,3.81,2.3025,-0.726342010207958
"ENSMUSG00000025781","Atp5f1c",362.33375,347.6,426.54,337.2,31.8233130795199,0.0878287299472376,8,362.755,361.9125,-0.00335455299160256
"ENSMUSG00000025782","Taf3",5.0575,5.125,6.2,4.3,0.693824802917031,0.137187306557989,8,4.72,5.395,0.192797865344274
"ENSMUSG00000025785","Exosc7",35.09875,35.385,39.18,27.56,3.4054973939206,0.0970261731235614,8,33.0525,37.145,0.16840381984804
"ENSMUSG00000025786","Zdhhc3",38.05875,37.64,43.01,33.12,3.06323562593543,0.0804870266610287,8,36.86,39.2575,0.0909098406599318
"ENSMUSG00000025789","St8sia2",0.9175,0.75,1.97,0.27,0.516658218056884,0.5631152240402,8,1.0025,0.8325,-0.2677865123762
"ENSMUSG00000025790","Slco3a1",6.13625,6.05,7.15,5.27,0.588750189566242,0.0959462521191675,8,5.8925,6.38,0.114657865501986
"ENSMUSG00000025791","Pgm1",44.9275,45.635,57.51,35.35,6.88476112252892,0.153241580825306,8,48.4725,41.3825,-0.22814058923613
"ENSMUSG00000025792","Slc25a10",9.55625,9.6,11.29,7.84,1.13561735884685,0.118835040821122,8,9.775,9.3375,-0.0660534500345634
"ENSMUSG00000025793","Hgs",46.85375,45.955,54.46,39.14,4.62188872184769,0.0986450118047688,8,43.9325,49.775,0.180128862436706
"ENSMUSG00000025794","Rpl14",140.3125,139.755,165.47,111.05,20.2140253643002,0.144064323309044,8,129.7025,150.9225,0.218600051853787
"ENSMUSG00000025795","Rassf3",0.64,0.675,1.06,0.33,0.258898766757533,0.404529323058645,8,0.805,0.475,-0.759818265220024
"ENSMUSG00000025809","Itgb1",12.6725,12.96,16.23,8.72,2.22246163392885,0.175376731815258,8,14.2675,11.0775,-0.365071119583733
"ENSMUSG00000025810","Nrp1",8.26,7.79,11.51,6.24,1.65078336382631,0.199852707485026,8,8.525,7.995,-0.0925905832193089
"ENSMUSG00000025812","Pard3",2.65375,2.51,4.77,1.76,0.953458928623267,0.359287396560817,8,3.015,2.2925,-0.395085521186703
"ENSMUSG00000025813","Homer2",27.5225,28.57,48.69,11.32,13.3130126997182,0.483713786891386,8,21.535,33.51,0.637884423511208
"ENSMUSG00000025815","Dhtkd1",1.17,1.135,2.09,0.76,0.417749070273395,0.357050487413158,8,1.4475,0.8925,-0.697020050228913
"ENSMUSG00000025816","SEC61A2",28.0575,28.44,32.91,21.33,3.35868065083385,0.119707053402258,8,25.765,30.35,0.236275465176427
"ENSMUSG00000025817","Nudt5",9.7,10.43,12.58,6.18,2.23540983778303,0.230454622451859,8,8.7875,10.6125,0.272211634589817
"ENSMUSG00000025821","ZNF282",3.18125,3.34,3.9,1.72,0.700274180997292,0.22012547929188,8,2.945,3.4175,0.214605994950604
"ENSMUSG00000025823","Pdia4",30.5775,29.125,41.28,22.98,6.17362535306444,0.20190091907659,8,25.5025,35.6525,0.483348458318739
"ENSMUSG00000025825","Iscu",129.29,128.1,159.09,110.23,16.7603221926072,0.129633553968653,8,120.49,138.09,0.19669390658159
"ENSMUSG00000025854","Fam20c",12.48,9.445,23.23,7.61,6.32945495283757,0.507167864810702,8,13.28,11.68,-0.185199991927909
"ENSMUSG00000025855","Prkar1b",412.31125,412.395,504.3,281.79,71.6476107542025,0.173770690841452,8,355.55,469.0725,0.399757485116068
"ENSMUSG00000025856","Pdgfa",25.13,26.675,30.71,15.59,4.50049838509978,0.179088674297643,8,22.4125,27.8475,0.313231670204125
"ENSMUSG00000025857","Dnaaf5",1.9375,2.075,2.49,0.96,0.472493386197098,0.243867554166244,8,2.165,1.71,-0.340193483118914
"ENSMUSG00000025858","Get4",56.62,58.61,69.36,45.21,8.95905447817219,0.15823126948379,8,58.9575,54.2825,-0.119186076980451
"ENSMUSG00000025860","Xiap",7.37125,7.42,8.09,6.28,0.566302228748673,0.0768258068507611,8,7.755,6.9875,-0.150329972277179
"ENSMUSG00000025862","Stag2",8.37,8.595,9.15,7.25,0.760563700722788,0.0908678256538576,8,8.32,8.42,0.0172346457788544
"ENSMUSG00000025867","CPLX2",199.26,194.3,332.63,96.36,83.770052780556,0.420405765234147,8,268.3125,130.2075,-1.0430960139944
"ENSMUSG00000025868","Higd2a",166.7775,171.405,199.67,130.83,20.6446172507163,0.12378538622246,8,160.31,173.245,0.11194862124598
"ENSMUSG00000025869","Nop16",18.67125,19.395,24.47,12.41,4.12479761408276,0.220917057726867,8,15.4025,21.94,0.510371081722803
"ENSMUSG00000025870","Arl10",7.84875,7.76,10.3,5.15,1.48583249873117,0.189308169929119,8,7.2075,8.49,0.236235388875312
"ENSMUSG00000025871","P33monox",119.8375,122.515,125.49,108.02,6.37330089401986,0.0531828592387179,8,122.445,117.23,-0.0627915259612793
"ENSMUSG00000025872","Thoc3",20.49,20.295,23.66,17.12,2.2376199089977,0.109205461639712,8,18.935,22.045,0.219385307470482
"ENSMUSG00000025873","Faf2",24.02625,22.63,32.8,19.31,4.91702853793398,0.204652350572144,8,22.8675,25.185,0.139260274749542
"ENSMUSG00000025875","Tspan17",20.415,20.59,29.51,13.31,5.4735807031856,0.268115635718129,8,22.43,18.4,-0.285709767385433
"ENSMUSG00000025876","Unc5a",11.9475,11.74,15.77,9.06,2.25141066889184,0.188441989444808,8,10.545,13.35,0.340251903079455
"ENSMUSG00000025877","Hk3",0.8275,0.825,1.28,0.51,0.244817716445755,0.295852225312091,8,0.89,0.765,-0.218081039596965
"ENSMUSG00000025878","Uimc1",5.07625,4.85,7.09,3.85,1.12404800990502,0.221432752505298,8,4.975,5.1775,0.0575477831096344
"ENSMUSG00000025880","Smad7",2.0875,2.28,2.76,1.09,0.549174705483471,0.263077703225615,8,1.7425,2.4325,0.481046410501798
"ENSMUSG00000025885","Myo5b",8.5375,7.365,13.14,4.75,3.05771973862877,0.358151653133677,8,9.3225,7.7525,-0.266023934788259
"ENSMUSG00000025888","Casp1",0.885,0.81,1.81,0.45,0.442525221234419,0.500028498569965,8,0.7525,1.0175,0.434766563368064
"ENSMUSG00000025889","Snca",504.81125,514.655,635.86,374.98,91.1496004908571,0.180561745584824,8,429.1725,580.45,0.435613286729085
"ENSMUSG00000025892","Gria4",15.7925,15.445,19.62,12.05,2.59870159887587,0.164552895290541,8,16.2975,15.2875,-0.0922923284397297
"ENSMUSG00000025893","Kbtbd3",5.205,5.235,6.73,4.1,0.822313808712951,0.157985361904506,8,5.695,4.715,-0.272385427986635
"ENSMUSG00000025894","Aasdhppt",11.98625,12.545,14.41,8.51,1.82957401365142,0.152639400450635,8,10.6725,13.3,0.31750137997295
"ENSMUSG00000025898","Cwf19l2",1.76875,1.795,2.34,1.21,0.372268624210299,0.210469893546459,8,1.8325,1.705,-0.103982619393376
"ENSMUSG00000025899","Alkbh8",11.84125,11.99,13.95,9.63,1.67315303287792,0.141298683236813,8,11.53,12.1525,0.0758542122550751
"ENSMUSG00000025902","Sox17",1.62875,1.505,2.91,0.86,0.706246365350951,0.433612503669041,8,1.9975,1.26,-0.664349297092227
"ENSMUSG00000025903","Lypla1",11.20875,11.34,13.64,8.5,1.80760644815971,0.161267442681808,8,11.295,11.1225,-0.0222011914372985
"ENSMUSG00000025905","Oprk1",5.54125,3.57,20.12,1.44,6.06468568847554,1.09446166270707,8,8.15,2.9325,-1.47435407427177
"ENSMUSG00000025907","Rb1cc1",23.52125,25.075,28.54,9.15,6.198457037268,0.263525834607769,8,24.46,22.5825,-0.115214291566419
"ENSMUSG00000025909","Sntg1",13.02125,13.415,15.2,9.66,1.9923814716493,0.153010000702644,8,12.58,13.4625,0.0978069054665068
"ENSMUSG00000025911","Adhfe1",19.41125,19.05,27.08,13.94,4.80138800616179,0.247350789164108,8,22.91,15.9125,-0.525789254014775
"ENSMUSG00000025915","Sgk3",3.0825,2.895,4.17,1.86,0.789950269682484,0.256269349450927,8,3.2625,2.9025,-0.168627005261344
"ENSMUSG00000025917","Cops5",56.7,56.12,71.09,43.49,8.12742974658743,0.143340912638226,8,55.7775,57.6225,0.0469481533548339
"ENSMUSG00000025920","Stau2",33.31,33.42,39.42,27.94,3.52730168015966,0.105893175627729,8,31.67,34.95,0.14217131319572
"ENSMUSG00000025921","Rdh10",2.23375,1.885,6.29,1.1,1.7041037652846,0.762889206618734,8,3.1525,1.315,-1.2607944441359
"ENSMUSG00000025925","Terf1",4.1375,4.065,5.59,3.28,0.711612856223703,0.171991022652255,8,3.8475,4.4275,0.202521871562493
"ENSMUSG00000025930","Msc",1.4175,1.445,2.06,0.95,0.320702354216492,0.226245047066308,8,1.33,1.505,0.178211198760036
"ENSMUSG00000025931","Paqr8",32.3025,31.005,44.02,21.28,7.46642149895115,0.231140670194293,8,34.2175,30.3875,-0.171251055256754
"ENSMUSG00000025932","Eya1",5.39125,5.525,7.2,3.33,1.55531749170386,0.288489217102502,8,4.7775,6.005,0.329846656308037
"ENSMUSG00000025933","Tmem14a",30.05625,26.95,39.73,26.17,5.53165936741796,0.184043563898289,8,30.1625,29.95,-0.0101996680714892
"ENSMUSG00000025935","Tram1",13.60375,14.23,16.64,8.44,3.22090908861813,0.236766265817743,8,12.6425,14.565,0.204208861612722
"ENSMUSG00000025937","Lactb2",3.5475,3.57,5.2,1.93,0.975466921164277,0.274973057410649,8,4.15,2.945,-0.494701501567759
"ENSMUSG00000025938","SLCO5A1",2.36125,2.34,4.18,0.9,1.16296956722251,0.492522844773959,8,2.9325,1.79,-0.711857654685404
"ENSMUSG00000025939","UBE2W",33.69125,34.655,41.32,24.31,5.66973528608574,0.168285097349779,8,30.0275,37.355,0.315007572235006
"ENSMUSG00000025940","Tmem70",32.74125,32.86,38.36,26.97,4.09149793561513,0.124964622169744,8,31.095,34.3875,0.145197175195992
"ENSMUSG00000025946","Pth2r",2.0425,1.72,3.75,0.37,1.12877620203728,0.552644407362195,8,1.1475,2.9375,1.35532904161082
"ENSMUSG00000025949","Pikfyve",2.99375,2.96,4.13,2.33,0.573234868344306,0.191477200282023,8,3.0925,2.895,-0.0951784315304316
"ENSMUSG00000025950","Idh1",32.7175,32.975,37.42,28.49,3.07032687882856,0.0938435662513506,8,32.245,33.19,0.041671886005813
"ENSMUSG00000025956","Mettl21A",7.17375,6.945,9.1,5.73,1.18914059603684,0.165762759510276,8,7.645,6.7025,-0.189790654718482
"ENSMUSG00000025958","Creb1",9.96125,10.105,12.45,7.49,1.56033364106161,0.156640345444759,8,8.935,10.9875,0.29829337176298
"ENSMUSG00000025959","Klf7",17.44625,17.735,22.83,12.33,3.25253280427072,0.186431628818269,8,15.785,19.1075,0.275568878164231
"ENSMUSG00000025962","Fastkd2",4.9875,5.05,5.42,4.32,0.365503566525495,0.0732839231128812,8,5.0475,4.9275,-0.034706174985013
"ENSMUSG00000025964","Adam23",7.42375,7.36,9.07,5.55,0.98715952539163,0.132973163885049,8,8.0275,6.82,-0.23514720524918
"ENSMUSG00000025967","Eef1b",136.765,136.585,151.29,126.6,7.21849806301243,0.0527803024385803,8,136.8225,136.7075,-0.00121309345508031
"ENSMUSG00000025968","Ndufs1",83.81875,78.92,100.81,69.84,10.3954377871119,0.124022820515838,8,87.63,80.0075,-0.13128804407227
"ENSMUSG00000025969","Nrp2",12.69,14.01,15.69,6.49,3.05601047118625,0.240820368099783,8,11.235,14.145,0.332265636838846
"ENSMUSG00000025971","Maip1",5.24875,5.325,6.23,3.84,0.833879701841253,0.158872055602049,8,5.5875,4.91,-0.186444281115048
"ENSMUSG00000025978","Rftn2",13.9025,13.6,16.17,12.04,1.40872536104705,0.10132892365021,8,13.965,13.84,-0.0129706976547403
"ENSMUSG00000025979","MOB4",31.1175,32.075,32.73,27.94,1.77989365653441,0.0571991212833424,8,29.8675,32.3675,0.115965723526609
"ENSMUSG00000025980","Hspd1",78.7525,80.165,89.02,61.28,8.6094030820128,0.109322282873722,8,72.7325,84.7725,0.220993350404841
"ENSMUSG00000025981","Coq10b",15.6875,15.57,20.14,10.78,3.16679987188509,0.201867720916978,8,16.7825,14.5925,-0.201717673754862
"ENSMUSG00000025982","SF3B1",73.76,71.995,81.54,69.25,4.96213087867933,0.0672740086588846,8,73.8625,73.6575,-0.00400960770263002
"ENSMUSG00000025986","Slc39a10",28.0175,27.645,35.56,22.55,4.76011329396986,0.169897860050678,8,24.3925,31.6425,0.375412409054149
"ENSMUSG00000025993","Slc40a1",3.165,2.99,4.99,2.02,0.867261700493488,0.274016335069033,8,3.44,2.89,-0.251259283259932
"ENSMUSG00000025995","Wdr75",14.555,14.715,18.84,11.39,2.32661004160867,0.159849539100561,8,13.7925,15.3175,0.151286457659292
"ENSMUSG00000025997","Ikzf2",0.69,0.705,1.03,0.3,0.268434615608984,0.389035674795629,8,0.745,0.635,-0.230148864970883
"ENSMUSG00000026000","Lancl1",123.88,123.15,133.4,116.13,5.96019654517725,0.0481126618112468,8,123.6275,124.1325,0.00588114403802388
"ENSMUSG00000026003","Acadl",26.14875,25.49,31.16,20.98,3.94529534472932,0.150878927089414,8,28.7875,23.51,-0.292156717625575
"ENSMUSG00000026004","Kansl1l",1.3125,1.29,1.84,0.87,0.280344176224257,0.213595562837529,8,1.29,1.335,0.0494310071668614
"ENSMUSG00000026005","Rpe",15.09625,16,17.13,11.8,2.13273759353024,0.141275985329485,8,14.245,15.9475,0.16286384556011
"ENSMUSG00000026014","RAPH1",8.22375,8.355,12.8,5.51,2.48978448579677,0.302755371429916,8,8.0425,8.405,0.0635960528600707
"ENSMUSG00000026017","Carf",3.3,3.41,4.45,2.39,0.672160695072242,0.203685059112801,8,3.3325,3.2675,-0.0284090299399659
"ENSMUSG00000026018","Ica1l",3.93125,3.79,6.03,2.82,1.01176560667832,0.257364860204341,8,3.7975,4.065,0.0981803939389033
"ENSMUSG00000026019","Wdr12",22.54375,20.87,34.23,15.95,5.48214748720139,0.243178153022518,8,19.9075,25.18,0.338951051469673
"ENSMUSG00000026020","Nop58",30.66375,29.925,38.48,24.83,4.8064894748068,0.15674826056196,8,28.355,32.9725,0.217652996074014
"ENSMUSG00000026021","SUMO1",116.71625,124.175,138.7,85.02,20.7960634581919,0.17817624759356,8,101.885,131.5475,0.36863897147227
"ENSMUSG00000026024","Als2",5.5075,5.105,7.21,3.36,1.4481293351868,0.262937691363922,8,4.3075,6.7075,0.638804536423288
"ENSMUSG00000026027","Stradb",21.87875,21.43,25.18,18.64,2.18006839669899,0.0996431878740326,8,21.3175,22.44,0.0740310341452594
"ENSMUSG00000026028","Trak2",36.4375,35.21,48.71,28.49,6.16761299045263,0.169265536616196,8,32.8125,40.0625,0.287998977545599
"ENSMUSG00000026029","Casp8",1.54875,1.585,2.28,0.83,0.493860521084359,0.318876849771983,8,1.41,1.6875,0.259024191410212
"ENSMUSG00000026031","Cflar",8.69875,9.115,10.97,5.76,1.89861932918183,0.218263466495971,8,7.3975,10,0.434839554263844
"ENSMUSG00000026032","Ndufb3",144.1025,140.27,200.13,112.91,28.0600080185306,0.19472256219379,8,142.1275,146.0775,0.0395479794765656
"ENSMUSG00000026034","Clk1",51.91125,52.345,63.5,36.39,7.78623224030725,0.149991230037944,8,49.7325,54.09,0.121170604845997
"ENSMUSG00000026035","Ppil3",20.18875,20.23,22.28,17.21,1.70356296793347,0.0843817952044316,8,20.04,20.3375,0.021258784325057
"ENSMUSG00000026036","Nif3l1",13.41,12.955,16.51,10.52,1.84371519337606,0.137488083025806,8,12.28,14.54,0.243698449103759
"ENSMUSG00000026037","Orc2",9.47,9.055,14.93,6.29,2.6345452304769,0.278199073967993,8,9.9775,8.9625,-0.154760786340484
"ENSMUSG00000026042","Col5a2",1.09375,1.01,1.7,0.59,0.340627047831328,0.3114304437315,8,1.1475,1.04,-0.141780788078507
"ENSMUSG00000026043","Col3a1",1.80875,1.055,4.78,0.32,1.57072719737433,0.868404808499977,8,2.9575,0.66,-2.16214371824232
"ENSMUSG00000026047","Poglut2",4.3,4.27,5.11,3.55,0.626737584639696,0.145752926660394,8,4.23,4.37,0.0469646924293183
"ENSMUSG00000026048","Ercc5",5.5175,5.47,7.26,3.93,1.05060186831848,0.190412663039145,8,5.445,5.59,0.0379093625854662
"ENSMUSG00000026049","Tex30",6.40125,6.885,8.67,4.09,1.51688061023743,0.236966312866617,8,5.66,7.1425,0.335574180768722
"ENSMUSG00000026051","Ecrg4",3.73875,3.435,7.65,1.63,1.83806138168918,0.491624575510313,8,4.9075,2.57,-0.932952605165738
"ENSMUSG00000026058","Khdrbs2",10.20375,8.195,22.39,6.49,5.17821794360073,0.50748185163305,8,11.86,8.5475,-0.472482450006574
"ENSMUSG00000026062","Slc9a2",0.9225,0.86,1.63,0.57,0.354511736658424,0.384294565483386,8,1.1875,0.6575,-0.85188655768592
"ENSMUSG00000026074","Map4k4",2.19875,2.225,2.66,1.46,0.354982393929615,0.161447365061792,8,2.3075,2.09,-0.142762670459787
"ENSMUSG00000026077","Npas2",7.8775,6.11,19,5.24,4.6402732370288,0.589054044687883,8,9.6675,6.0875,-0.667205242283444
"ENSMUSG00000026078","Pdcl3",12.88125,13.005,15.43,9.66,1.94017994379019,0.150620471133639,8,12.395,13.3675,0.108962938231898
"ENSMUSG00000026080","Chst10",31.02375,31.01,45.34,13.68,9.7760449752005,0.315114870871526,8,31.5025,30.545,-0.0445286477211501
"ENSMUSG00000026082","Rev1",7.3125,6.82,10.27,4.58,1.85223995668565,0.253297771854448,8,7.935,6.69,-0.246190181490804
"ENSMUSG00000026083","Eif5b",7.38,7.335,9.06,6.05,0.911137436708332,0.123460357277552,8,6.8875,7.8725,0.192815234086135
"ENSMUSG00000026087","Mrpl30",109.60375,106.785,128.94,88.92,14.3813817511193,0.131212497301592,8,103.62,115.5875,0.157681458425464
"ENSMUSG00000026088","Mitd1",3.87625,3.59,5.63,2.86,1.13129429668601,0.291852769219221,8,4.0625,3.69,-0.138711156677562
"ENSMUSG00000026090","KIAA1211L",51.0325,51.565,63.75,40.3,7.47668901128224,0.146508382134566,8,50.485,51.58,0.0309563655492919
"ENSMUSG00000026094","Stk17b",4.46375,4.435,6.18,3.08,1.14832719951365,0.257256163430669,8,4.39,4.5375,0.047666022933649
"ENSMUSG00000026095","Asnsd1",10.45625,10.385,13.04,8.65,1.32440754948877,0.126661809873403,8,10.2975,10.615,0.0438060549319153
"ENSMUSG00000026096","Osgepl1",9.03375,8.865,11.1,7.54,1.09638285153629,0.121365197347314,8,9.2625,8.805,-0.0730705412859831
"ENSMUSG00000026097","Ormdl1",6.47625,6.465,6.87,5.88,0.310066237163241,0.0478774348061365,8,6.4775,6.475,-0.000556831625611912
