"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","significant"
2.57806070470023e-15,0.585876242951809,0.376,0.214,6.30954576868333e-11,"25","Zfyve21",TRUE
3.96546071434503e-15,0.952387172038528,0.285,0.147,9.70506855228803e-11,"25","Mapk4",TRUE
5.47799367992479e-15,0.572220713463533,0.519,0.328,1.34068417322479e-10,"25","Nr2f1",TRUE
6.18844762133179e-15,0.762180059419805,0.517,0.361,1.51456067084474e-10,"25","Xbp1",TRUE
6.72364558380987e-15,0.851753369966876,0.333,0.187,1.64554502018163e-10,"25","Paxx",TRUE
1.77179546260422e-14,0.653031595908371,0.409,0.247,4.33629221517757e-10,"25","Churc1",TRUE
2.04178728646621e-14,0.79800623866168,0.285,0.15,4.99707020489739e-10,"25","Pdk1",TRUE
2.08341639667093e-14,1.00582103500245,0.349,0.205,5.09895328921244e-10,"25","Susd6",TRUE
2.09829045915342e-14,0.669677854084683,0.433,0.273,5.13535606973208e-10,"25","Sec11a",TRUE
2.28989948142287e-14,0.693867829497873,0.349,0.198,5.60429999083432e-10,"25","Anxa7",TRUE
2.30411720215934e-14,0.697187774834138,0.411,0.254,5.63909644056476e-10,"25","Fundc2",TRUE
2.64931888142494e-14,0.878445364087637,0.414,0.259,6.4839430303994e-10,"25","Vkorc1",TRUE
3.56426911810263e-14,0.99859282543332,0.256,0.131,8.72319223964437e-10,"25","Ckap4",TRUE
5.0193465104473e-14,0.587365098623584,0.622,0.467,1.22843486496687e-09,"25","Ssr4",TRUE
6.23962903746285e-14,0.70758129541174,0.273,0.139,1.52708681062866e-09,"25","Pafah1b3",TRUE
9.94772654606157e-14,0.270906666833628,0.421,0.244,2.43460659488311e-09,"25","Clic4",TRUE
2.50058630308314e-13,0.644872593735571,0.474,0.317,6.11993491816568e-09,"25","Yipf4",TRUE
2.50235975067589e-13,0.356771654128122,0.423,0.26,6.12427525380418e-09,"25","Chd3",TRUE
2.63436920904109e-13,1.1159042710572,0.641,0.515,6.44735520220717e-09,"25","Nnat",TRUE
2.812052566635e-13,0.369254143653248,0.833,0.749,6.8822174515825e-09,"25","Slc25a4",TRUE
2.95808926569878e-13,0.563648937521185,0.603,0.469,7.2396276688712e-09,"25","Mtch1",TRUE
3.41186960544597e-13,1.07132020690706,0.258,0.136,8.35020967236847e-09,"25","Leo1",TRUE
3.55742599897527e-13,0.490964505144191,0.447,0.273,8.70644438989208e-09,"25","Aldh7a1",TRUE
3.79457266486896e-13,1.01801179830104,0.261,0.136,9.28683714000028e-09,"25","Smo",TRUE
3.94033225227706e-13,0.718914131868857,0.28,0.152,9.64356915422289e-09,"25","Amotl1",TRUE
4.3570826747325e-13,0.520408867077085,0.478,0.317,1.06635241381403e-08,"25","Gaa",TRUE
4.43268210334608e-13,0.53030668964445,0.347,0.197,1.08485461797292e-08,"25","Tent5a",TRUE
5.99726506314958e-13,0.480262980822023,0.538,0.404,1.46777065155523e-08,"25","Smim14",TRUE
9.61385842954016e-13,1.04422369009087,0.304,0.171,2.35289571204566e-08,"25","Amotl2",TRUE
9.82660899105732e-13,0.606949023971664,0.352,0.206,2.40496428447137e-08,"25","Maged2",TRUE
1.09153024756985e-12,0.698404916948902,0.251,0.131,2.67141112790245e-08,"25","Dixdc1",TRUE
1.11951111159751e-12,0.562354557661624,0.541,0.395,2.73989149452375e-08,"25","Capns1",TRUE
1.26691545435944e-12,0.888109310586563,0.356,0.213,3.1006488829993e-08,"25","Erp44",TRUE
1.34524476191506e-12,0.50580792966588,0.256,0.131,3.29235203031091e-08,"25","Epb41l3",TRUE
1.95706433693076e-12,0.784314851485318,0.321,0.184,4.78971925820435e-08,"25","Rnpc3",TRUE
2.43740557538655e-12,0.592516986327833,0.505,0.375,5.96530640520103e-08,"25","Dpm3",TRUE
2.65870667191064e-12,0.642083013742706,0.397,0.257,6.5069187088341e-08,"25","Mbd2",TRUE
2.82535407656388e-12,0.736997848160664,0.328,0.192,6.91477156698245e-08,"25","Cyb5r3",TRUE
2.98601036434635e-12,0.70941747168208,0.289,0.161,7.30796176570125e-08,"25","Tnfrsf19",TRUE
3.05891223404691e-12,0.711561792715137,0.333,0.195,7.4863818016064e-08,"25","Stt3a",TRUE
3.24765423364708e-12,0.528263964460899,0.368,0.217,7.94830897142785e-08,"25","Spr",TRUE
3.40869805444865e-12,0.842047154294375,0.385,0.244,8.34244761845763e-08,"25","Mesd",TRUE
3.62175408001533e-12,0.70616368828521,0.409,0.262,8.86388093542953e-08,"25","Napa",TRUE
3.64413259957832e-12,0.273766939534852,0.775,0.701,8.91865012420798e-08,"25","Atp5j",TRUE
3.79521825541345e-12,0.46189427626016,0.311,0.177,9.28841715829887e-08,"25","Mrpl54",TRUE
4.23247547236236e-12,0.568456110421635,0.579,0.437,1.03585604710597e-07,"25","Mid1ip1",TRUE
4.74110638362029e-12,0.344662938118034,0.325,0.175,1.16033837632723e-07,"25","Rab3il1",TRUE
4.96196362454538e-12,0.708775182686499,0.268,0.145,1.21439097747124e-07,"25","Kif13b",TRUE
6.00750490671928e-12,0.80341596746823,0.306,0.176,1.47027675087048e-07,"25","Tpcn1",TRUE
6.16640700439303e-12,0.484168805780048,0.61,0.487,1.50916645025515e-07,"25","D8Ertd738e",TRUE
6.76198613899898e-12,0.531917389909775,0.299,0.168,1.65492848765861e-07,"25","Smim4",TRUE
7.27727079490142e-12,0.905662429780293,0.306,0.18,1.78103925434417e-07,"25","Pkd2",TRUE
7.46362257439832e-12,0.755134804086488,0.278,0.152,1.82664698885825e-07,"25","Hipk3",TRUE
7.95094475945718e-12,0.659734385383374,0.443,0.295,1.94591422042955e-07,"25","Sec63",TRUE
8.28826115354675e-12,0.860939834517237,0.266,0.147,2.02846903471903e-07,"25","Calcrl",TRUE
8.46758509221203e-12,0.817801208940777,0.352,0.218,2.07235677546797e-07,"25","Atp13a3",TRUE
1.05825082768211e-11,0.645654836883318,0.263,0.142,2.58996307566919e-07,"25","Dkk3",TRUE
1.07824566656059e-11,0.537667631967571,0.44,0.282,2.63889844434039e-07,"25","Tceal8",TRUE
1.16143733144507e-11,0.482953060641387,0.641,0.532,2.84250172497866e-07,"25","Swi5",TRUE
1.35465043507114e-11,0.45652106317122,0.62,0.532,3.31537147479311e-07,"25","Micos10",TRUE
1.43489240761251e-11,0.572213168275403,0.354,0.213,3.51175567839087e-07,"25","Golim4",TRUE
1.53188672233727e-11,0.386461768312797,0.529,0.368,3.74913956424823e-07,"25","Tpm1",TRUE
1.57805509565794e-11,0.813752311384575,0.462,0.327,3.86213204111323e-07,"25","Nfic",TRUE
1.7728105328646e-11,0.427430207804136,0.344,0.202,4.33877649813282e-07,"25","Ybx3",TRUE
1.79278739721779e-11,0.374564460426509,0.675,0.586,4.38766787595082e-07,"25","Rnasek",TRUE
1.92498856616569e-11,0.462474739820637,0.67,0.516,4.71121701683391e-07,"25","Tsc22d1",TRUE
1.92972248099362e-11,0.663251591201547,0.498,0.349,4.72280279998378e-07,"25","Phip",TRUE
3.09035438090877e-11,0.548538586723832,0.581,0.436,7.56333331183613e-07,"25","Itgb1",TRUE
3.10239805408204e-11,0.783669772457633,0.304,0.179,7.59280899756038e-07,"25","Bad",TRUE
3.18089122964013e-11,0.727338938855454,0.517,0.389,7.78491319542126e-07,"25","Ergic3",TRUE
3.21443723599064e-11,0.687731683371384,0.366,0.232,7.8670136913635e-07,"25","Kdm7a",TRUE
3.43980859223919e-11,0.617612382996752,0.371,0.231,8.41858754864619e-07,"25","Sra1",TRUE
3.53584351801136e-11,0.510351539943858,0.517,0.381,8.65362342598099e-07,"25","Arl1",TRUE
4.09770140753764e-11,1.1084967902049,0.292,0.173,1.00287144248076e-06,"25","Yif1a",TRUE
4.75470885510422e-11,0.653071802988558,0.376,0.233,1.16366744519821e-06,"25","Slc50a1",TRUE
4.97955171049867e-11,0.342511855015606,0.313,0.178,1.21869548562744e-06,"25","Tns1",TRUE
6.88579387183814e-11,0.845496688542841,0.27,0.152,1.68522919219367e-06,"25","Tax1bp3",TRUE
7.33797907706378e-11,0.515580764963819,0.593,0.466,1.79589699932059e-06,"25","Fkbp2",TRUE
9.01405595610193e-11,0.66041209011073,0.335,0.203,2.20610005469639e-06,"25","Clpx",TRUE
9.38190808620529e-11,0.688527130546034,0.323,0.193,2.29612818501788e-06,"25","Lima1",TRUE
9.81732388518755e-11,0.726808508128494,0.5,0.366,2.4026918476608e-06,"25","P4hb",TRUE
1.00467222134993e-10,0.418565604586974,0.306,0.174,2.45883479453182e-06,"25","Dlc1",TRUE
1.10401277202837e-10,0.541423893682471,0.419,0.272,2.70196085826222e-06,"25","Auts2",TRUE
1.17162465581215e-10,0.567754111193074,0.383,0.244,2.86743418263465e-06,"25","Yipf3",TRUE
1.41516260009167e-10,0.651512588051249,0.376,0.237,3.46346894746435e-06,"25","H13",TRUE
1.60771560426318e-10,0.569507021488416,0.275,0.159,3.9347231698737e-06,"25","Plin3",TRUE
1.61621883510016e-10,0.411258621447527,0.553,0.395,3.95553397702412e-06,"25","Arl3",TRUE
1.94239106680621e-10,0.708077714608335,0.278,0.161,4.75380789690153e-06,"25","Hax1",TRUE
1.98383814053472e-10,0.518564356215776,0.273,0.156,4.85524546514467e-06,"25","Sobp",TRUE
2.02570663841962e-10,0.519059017490783,0.335,0.206,4.95771442686818e-06,"25","Fam92a",TRUE
2.08946422477619e-10,0.261842552489125,0.615,0.487,5.11375474371724e-06,"25","Map1lc3a",TRUE
2.57909150037728e-10,0.850392283434767,0.275,0.163,6.31206853802337e-06,"25","Slc25a17",TRUE
2.79758474679606e-10,0.301288980749954,0.73,0.627,6.84680890930867e-06,"25","Atp5d",TRUE
2.9241509369331e-10,0.262839039299373,0.852,0.813,7.15656700305006e-06,"25","Ptma",TRUE
3.07471549098652e-10,0.590980841183175,0.38,0.246,7.5250586926404e-06,"25","Zbtb4",TRUE
3.09571405747595e-10,0.446769844988094,0.584,0.468,7.57645058426665e-06,"25","Atraid",TRUE
3.3338477462609e-10,0.76589290668171,0.38,0.248,8.15925897419893e-06,"25","Dennd4a",TRUE
3.63421755598608e-10,0.679092105666414,0.33,0.206,8.89438404652034e-06,"25","Eml4",TRUE
3.69082823379452e-10,0.481886767249565,0.581,0.456,9.0329330193887e-06,"25","Krtcap2",TRUE
4.00489128535441e-10,0.504382318856043,0.258,0.144,9.80157093177637e-06,"25","Cc2d2a",TRUE
4.59381330774656e-10,0.333982392555691,0.273,0.151,1.12428986893789e-05,"25","G0s2",TRUE
4.62785651344881e-10,0.498862869949801,0.373,0.237,1.13262160310146e-05,"25","Ccnd3",TRUE
4.77519561885898e-10,0.315640624132971,0.751,0.709,1.16868137575955e-05,"25","Serf2",TRUE
5.43444423153756e-10,0.542390410485693,0.383,0.252,1.3300258812265e-05,"25","Sar1a",TRUE
5.50286641278246e-10,0.400931939214188,0.519,0.378,1.34677152586438e-05,"25","Anapc13",TRUE
5.95934588017047e-10,0.555669169113387,0.61,0.49,1.45849031071292e-05,"25","Lamp2",TRUE
6.20284496337846e-10,0.441780885322546,0.328,0.2,1.51808427633724e-05,"25","Nr1d1",TRUE
6.4806014465658e-10,0.53225030671484,0.254,0.143,1.58606239803251e-05,"25","Irak1bp1",TRUE
6.7159885902983e-10,0.435957841297366,0.275,0.159,1.64367104758961e-05,"25","Ctdspl",TRUE
6.81321228940851e-10,0.38953077085325,0.368,0.237,1.66746557570984e-05,"25","Pja1",TRUE
7.09118081465607e-10,1.05199932681255,0.376,0.255,1.73549559257893e-05,"25","Nudt4",TRUE
8.32557660142526e-10,0.424023068917895,0.457,0.311,2.03760161743282e-05,"25","Neat1",TRUE
9.28799644707265e-10,0.703631229711189,0.299,0.179,2.27314425045656e-05,"25","Tfdp2",TRUE
1.01354495874717e-09,0.33017452411545,0.754,0.697,2.48054993203782e-05,"25","Morf4l1",TRUE
1.09185115926489e-09,0.401760587028697,0.703,0.614,2.6721965271849e-05,"25","Btf3",TRUE
1.21903210676217e-09,0.43291900806898,0.44,0.303,2.98345917808974e-05,"25","Smim11",TRUE
1.28184898480011e-09,0.326397057878039,0.603,0.464,3.13719720539978e-05,"25","Hist1h2bc",TRUE
1.55094272911142e-09,0.692037074922876,0.419,0.29,3.79577723522728e-05,"25","Mxi1",TRUE
2.01113181625576e-09,0.551150184592289,0.443,0.31,4.92204400710435e-05,"25","Herpud1",TRUE
2.46511426269181e-09,0.67273585944701,0.285,0.177,6.03312064651194e-05,"25","Tle1",TRUE
2.54594190089294e-09,0.323477475537606,0.553,0.398,6.23093820824539e-05,"25","Klf9",TRUE
2.67168277159211e-09,0.434717706867858,0.373,0.241,6.53867641519454e-05,"25","Tbrg1",TRUE
2.78913705071992e-09,0.486350112672568,0.56,0.438,6.82613401793194e-05,"25","Arf4",TRUE
2.84795386367537e-09,0.403592835395196,0.526,0.399,6.97008228595911e-05,"25","Snx6",TRUE
3.16760040169336e-09,0.299225419277373,0.591,0.481,7.75238522310432e-05,"25","Romo1",TRUE
3.45536712519708e-09,0.763691447279661,0.426,0.302,8.45666550220734e-05,"25","Magt1",TRUE
3.53313862320513e-09,0.402302895137308,0.385,0.253,8.64700346643223e-05,"25","Mrpl27",TRUE
4.29502955738152e-09,0.386574450247551,0.301,0.188,0.000105116553387355,"25","Osbpl8",TRUE
4.62870954502407e-09,0.61336901552722,0.457,0.325,0.000113283037404919,"25","Ctsf",TRUE
5.26314928970592e-09,0.559823487715337,0.577,0.421,0.000128810315716263,"25","Slc38a2",TRUE
5.62083806435249e-09,0.381226372733257,0.572,0.449,0.000137564390786963,"25","Spcs1",TRUE
5.71322292988786e-09,0.555462327048337,0.44,0.317,0.000139825417986076,"25","Dnajb11",TRUE
6.12557273483016e-09,0.63267404420358,0.368,0.243,0.000149917267112233,"25","Zfp950",TRUE
6.76463289184392e-09,0.598405041842942,0.495,0.368,0.000165557625394988,"25","Zfand6",TRUE
6.87184239697406e-09,0.549172711262059,0.356,0.233,0.000168181470823543,"25","Surf4",TRUE
7.30980099162869e-09,0.537825624156662,0.457,0.329,0.00017890006946912,"25","Mcrip1",TRUE
7.62582658844045e-09,0.543609505715135,0.514,0.389,0.000186634479925492,"25","Ogt",TRUE
8.21908315684498e-09,0.540949108956626,0.672,0.577,0.000201153841180624,"25","Zbtb20",TRUE
8.65181840301846e-09,0.656822045713368,0.419,0.296,0.000211744603595474,"25","Nbeal1",TRUE
8.98846381970851e-09,0.54698054227485,0.376,0.251,0.000219983663523546,"25","Uqcc3",TRUE
1.02807338782687e-08,0.60726986479849,0.488,0.373,0.000251610680936747,"25","Ostc",TRUE
1.12047195775682e-08,0.592085752010974,0.285,0.173,0.000274224306941404,"25","Pcbd2",TRUE
1.19167189236679e-08,0.356632188397559,0.344,0.217,0.000291649778937849,"25","Gsta4",TRUE
1.20915810763399e-08,0.776527040481203,0.297,0.187,0.000295929355262343,"25","Dnajc10",TRUE
1.31365724664816e-08,0.54943545291013,0.404,0.278,0.000321504474544671,"25","Actn4",TRUE
1.3627236540803e-08,0.404232101788227,0.383,0.252,0.000333512987099614,"25","Dtx3",TRUE
1.47165076954788e-08,0.565566529124414,0.39,0.268,0.000360171809339147,"25","Calu",TRUE
1.47754143207636e-08,0.287636073801355,0.462,0.331,0.000361613490086368,"25","Nfe2l1",TRUE
1.51364014527241e-08,0.694363537924164,0.447,0.331,0.00037044828915397,"25","Nfat5",TRUE
1.57678419607771e-08,0.357076530014688,0.646,0.556,0.00038590216414806,"25","Dad1",TRUE
1.58934419213831e-08,0.757877260264816,0.261,0.16,0.000388976097583931,"25","Lats2",TRUE
1.82615659155361e-08,0.441888053940418,0.354,0.22,0.000446933564216831,"25","Tgfbr2",TRUE
1.87231769154773e-08,0.575068144333688,0.311,0.195,0.000458231031829392,"25","H2-T23",TRUE
1.92383915863687e-08,0.459834079705022,0.498,0.372,0.000470840395684786,"25","Stub1",TRUE
2.08860008978549e-08,0.418416374606444,0.328,0.21,0.0005111639859741,"25","Fbxo9",TRUE
2.09515457644247e-08,0.740377886677521,0.325,0.205,0.000512768131038531,"25","Sult1a1",TRUE
2.12000321361712e-08,0.462788209498285,0.557,0.44,0.000518849586500655,"25","Capzb",TRUE
2.12292350461299e-08,0.320306909931697,0.478,0.34,0.000519564298518983,"25","Mprip",TRUE
2.18117959825215e-08,0.479407915738985,0.278,0.17,0.000533821894876232,"25","Ebp",TRUE
2.19650041603912e-08,0.4811497791821,0.577,0.456,0.000537571511821414,"25","Timp2",TRUE
2.49173463748952e-08,0.435286013725994,0.278,0.17,0.000609827135179186,"25","Abracl",TRUE
2.53217215739906e-08,0.376076953380121,0.55,0.442,0.000619723813801847,"25","Marc2",TRUE
2.65982456228521e-08,0.380296373193805,0.529,0.412,0.000650965463373683,"25","H2afv",TRUE
2.71366814344685e-08,0.438210738161705,0.325,0.211,0.000664143141427183,"25","Flot1",TRUE
2.8607631806032e-08,0.494603703226932,0.292,0.181,0.000700143180820828,"25","Ube2e2",TRUE
2.98550418361882e-08,0.454813143848584,0.464,0.34,0.00073067229389887,"25","Lman1",TRUE
3.07787745659217e-08,0.848318339394605,0.263,0.161,0.000753279728726368,"25","Creb3",TRUE
3.30414429508383e-08,0.510585680789919,0.318,0.206,0.000808656274778816,"25","Tvp23b",TRUE
4.0859861826244e-08,0.47464344003323,0.38,0.263,0.0010000042583355,"25","Tm2d3",TRUE
5.71813332934178e-08,0.353033467734358,0.543,0.425,0.00139945595102311,"25","Scand1",TRUE
5.80681042989187e-08,0.333211282833609,0.577,0.455,0.00142115878461174,"25","Nap1l1",TRUE
5.85568281322353e-08,0.278108095466232,0.557,0.441,0.00143311981170833,"25","Ndufv3",TRUE
6.34911390619437e-08,0.36919246878527,0.514,0.41,0.00155388213740201,"25","Pten",TRUE
6.9274870079059e-08,0.324842900616989,0.373,0.249,0.00169543317031489,"25","Cers2",TRUE
7.53472283789539e-08,0.35018220064541,0.335,0.214,0.00184404806734652,"25","Slc38a3",TRUE
8.39318830548497e-08,0.582622372221795,0.273,0.171,0.00205414890588439,"25","Nr1h2",TRUE
9.32459682275731e-08,0.379288868032556,0.323,0.208,0.00228210182640162,"25","Csnk1g2",TRUE
1.06054860955019e-07,0.48651754236077,0.316,0.212,0.00259558666701314,"25","Slc39a1",TRUE
1.18650798084206e-07,0.652971105791321,0.282,0.182,0.00290385963231285,"25","Ildr2",TRUE
1.35996503698951e-07,0.547143334796166,0.258,0.165,0.00332837843152813,"25","Ezh1",TRUE
1.39269252891368e-07,0.559916883634771,0.287,0.183,0.00340847569526334,"25","Mif4gd",TRUE
1.4192823890895e-07,0.429998285458157,0.407,0.283,0.00347355171905764,"25","Naa20",TRUE
1.59711266277851e-07,0.260282068301363,0.333,0.214,0.00390877353088413,"25","Capn2",TRUE
1.69971035893216e-07,0.592552345194,0.328,0.217,0.00415987113245058,"25","Sec61a1",TRUE
1.72773061236765e-07,0.400810817273755,0.519,0.399,0.0042284479007086,"25","Comt",TRUE
1.80714225040049e-07,0.269799325128209,0.699,0.64,0.00442279994363015,"25","Uqcrb",TRUE
2.02147517495804e-07,0.270464746158823,0.462,0.327,0.00494735834319232,"25","Sh3bgrl",TRUE
2.10657581135744e-07,0.784589345148726,0.325,0.216,0.00515563364071621,"25","Snhg3",TRUE
2.2173006260592e-07,0.428136190337266,0.378,0.26,0.00542662155221729,"25","Smad4",TRUE
2.29208658844261e-07,0.713723749979351,0.33,0.219,0.00560965271655443,"25","Tapbp",TRUE
2.31322787547586e-07,0.617946402410815,0.364,0.256,0.00566139390243962,"25","Glmp",TRUE
2.68954809481457e-07,0.326339240461439,0.421,0.287,0.00658240000724917,"25","Cited2",TRUE
2.97292659360364e-07,0.340254899764561,0.292,0.187,0.00727594054518554,"25","Usp25",TRUE
3.2354437706122e-07,0.610943194971132,0.313,0.208,0.0079184250841963,"25","Lpp",TRUE
3.33208649545936e-07,0.547529638740131,0.354,0.244,0.00815494848898723,"25","Ddah2",TRUE
3.58968734628449e-07,0.403955964227747,0.337,0.229,0.00878540081129666,"25","Akr1b3",TRUE
3.68048503349472e-07,0.390167672644515,0.519,0.403,0.00900761907097498,"25","Ssr3",TRUE
3.77858567212913e-07,0.271880119413152,0.311,0.207,0.00924771057396882,"25","Hsdl2",TRUE
4.13935286733823e-07,0.328574947444319,0.562,0.459,0.0101306522075236,"25","Txn1",TRUE
4.20710604711089e-07,0.386002869851432,0.615,0.512,0.0102964713396992,"25","Tmem50a",TRUE
4.37736425172724e-07,0.340181064952187,0.519,0.396,0.0107131612696773,"25","Ppp1r2",TRUE
4.59514214666738e-07,0.342463073797002,0.275,0.177,0.0112461508897538,"25","Bet1l",TRUE
5.31971537477906e-07,0.936309986061431,0.268,0.176,0.0130194714082343,"25","Tln2",TRUE
5.43182817710075e-07,0.265220197513157,0.481,0.358,0.0132938562806364,"25","Oat",TRUE
5.64271842951116e-07,0.467544959554784,0.323,0.215,0.0138099890843856,"25","Nrbp1",TRUE
5.83328248681524e-07,0.447141725472561,0.45,0.339,0.0142763755582316,"25","Sdf2",TRUE
7.0394209724896e-07,0.313355970952743,0.486,0.366,0.017228278888071,"25","Cope",TRUE
7.4178117274024e-07,0.521997693073393,0.395,0.292,0.0181543524216446,"25","Kdelr1",TRUE
7.78823480479288e-07,0.452498692170544,0.368,0.261,0.0190609258612501,"25","Clpp",TRUE
8.02736626013927e-07,0.57966629213743,0.309,0.206,0.0196461761850649,"25","Sesn1",TRUE
8.44928578213591e-07,0.396551369779977,0.593,0.483,0.0206787820231994,"25","Pcbp1",TRUE
9.0549364363902e-07,0.311247383824067,0.691,0.596,0.0221610514344214,"25","Aplp2",TRUE
9.75888715429369e-07,0.639621862617345,0.254,0.164,0.0238839004214184,"25","Pld1",TRUE
9.91167373102631e-07,0.624127010634058,0.373,0.274,0.0242578302893138,"25","Dnajc1",TRUE
1.01822312007868e-06,0.485957188747333,0.282,0.183,0.0249199926408055,"25","Akr7a5",TRUE
1.02814815106017e-06,0.629693402588601,0.342,0.239,0.0251628978490467,"25","Yipf5",TRUE
1.09009854315161e-06,0.280005570484476,0.51,0.39,0.0266790717450926,"25","Top2b",TRUE
1.11812127093437e-06,0.286299437453727,0.301,0.199,0.0273648999848479,"25","Setd7",TRUE
1.12307078971991e-06,0.255499808495803,0.455,0.33,0.027486034507605,"25","Ppp1r11",TRUE
1.14476567406263e-06,0.329090182934542,0.687,0.589,0.0280169951070088,"25","Jund",TRUE
1.1716318001242e-06,0.324799256035532,0.677,0.59,0.0286745166762398,"25","Rpl36al",TRUE
1.21295281379816e-06,0.347314457578819,0.526,0.422,0.0296858071648962,"25","Lamtor2",TRUE
1.26135382630641e-06,0.3435810934557,0.354,0.249,0.0308703735450232,"25","Pigp",TRUE
1.41864021553201e-06,0.259876446750512,0.612,0.52,0.0347198006349304,"25","Ndufa11",TRUE
1.51747052191593e-06,0.415039676352296,0.385,0.269,0.0371385735533705,"25","Npdc1",TRUE
1.52862682838255e-06,0.400733281818791,0.493,0.393,0.0374116129978346,"25","Rer1",TRUE
1.5848358716468e-06,0.441304805193284,0.512,0.415,0.0387872731226839,"25","Lrpap1",TRUE
1.75272893688856e-06,0.389376135044072,0.378,0.265,0.0428962880014106,"25","Mrpl34",TRUE
1.79669242289045e-06,0.380784960574189,0.368,0.257,0.0439722503578209,"25","Smim26",TRUE
1.87864310560323e-06,0.78993423847801,0.282,0.185,0.0459779113665334,"25","Smurf2",TRUE
1.91238526570037e-06,0.364953895360025,0.294,0.194,0.0468037169927508,"25","Nbdy",TRUE
2.07767285996676e-06,0.406033936123692,0.392,0.286,0.0508489655748264,"25","Serp1",FALSE
2.14820755083914e-06,0.296130336677226,0.289,0.193,0.0525752315992372,"25","Ssbp3",FALSE
2.21455496176183e-06,0.522370361378703,0.256,0.168,0.0541990181341591,"25","Raph1",FALSE
2.25208942171531e-06,0.521621391257887,0.33,0.232,0.0551176365070605,"25","Hdac1",FALSE
2.4251838356304e-06,0.624539952946921,0.368,0.272,0.0593539491932183,"25","Lamtor3",FALSE
2.46245065215735e-06,0.443463565952351,0.325,0.224,0.0602660172608991,"25","H1f0",FALSE
