"gene","log2FoldChange","baseMean","stat","pvalue","padj","significance","effect_size","regulation","cell_type","comparison","group1","group2","total_samples","group1_samples","group2_samples","genes_tested","analysis_date"
"Gabarap",-0.305586678681701,8.18988043080192,3.83397679986924,0.0692084065797733,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Podxl2",0.51347478107972,5.59974570319885,3.81984793305534,0.069668687127355,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Upf3b",0.539133364356303,5.94641445032035,3.81864153426723,0.0697081559757764,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Mark4",0.760594572985949,4.45301190180751,3.81065264459078,0.0699701914792412,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Lsm7",0.523490731126139,5.58635915129381,3.81056632229054,0.0699730292106664,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Synrg",-0.473752753442184,5.96849150805572,3.80616934740561,0.0701177543185177,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Mboat7",-0.600615914239792,5.03280030904729,3.79995431877862,0.0703229250242676,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Slc39a10",0.61300444145389,5.49633943124212,3.79453557812777,0.0705023888727236,0.999936317231791,"Not Significant","Medium","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Neo1",0.435574483902066,6.15738924640338,3.79431062801936,0.0705098507347645,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
"Abr",0.353735240452433,7.12269893012303,3.78800521822628,0.0707193896402415,0.999936317231791,"Not Significant","Small","Not Significant","VSMC","With_vs_Dep","Withdrawal","Dependent",6,3,3,7592,2025-05-28
